page,tier,label,amounts
663,7,"Construction of Multi-Purpose Building (Covered Court ), Purok 6, Barangay Bulwa, Medina, Misamis Oriental (125.0056666 °, 8.9143266 °)",8000000
663,7,"Construction of Multi-Purpose Building (Covered Court ), Puting Balas, Talisayan, Misamis Oriental (124.91325 °, 8.98014 °)",8000000
663,7,"Construction of Multi-Purpose Hall, Barangay Mambayaan, Balingasag, Misamis Oriental (124.776463 °, 8.777165 °)",8000000
663,7,"Construction of Multi-Purpose Hall, Barangay Mimbunga, Gingoog City, Misamis Oriental (125.15563 °, 8.806733 °)",8000000
663,7,"Rehabilitation of Multi-Purpose Building (Barangay Hall ), Barangay Waterfall, Balingasag, Misamis Oriental (124.780105 °, 8.734748 °)",7000000
663,5,Misamis Oriental 2nd District Engineering Office,88000000
663,7,"Construction of Multi-Purpose Building (Covered Court) in Barangay Gumaod, Claveria, Misamis Oriental",6000000
663,7,"Construction of Multi-Purpose Building (Covered Court ), Barangay Benigwayan, Alubijid, Misamis Oriental",6000000
663,7,"Construction of Multi-Purpose Building at Brgy. Bonbon (Covered Court ), Opol, Misamis Oriental",8000000
664,7,"Construction of Multi-Purpose Building at Brgy. G. Pelaez (Covered Court ), Gitagum, Misamis Oriental",8000000
664,7,"Construction of Multi-Purpose Building at Brgy. Linangkayan (Covered Court ), Naawan, Misamis Oriental",8000000
664,7,"Construction of Multi-Purpose Building at Brgy. Luz Banzon (Covered Court ), Jasaan, Misamis Oriental",8000000
664,7,"Construction of Multi-Purpose Building at Brgy. Tubajon (Covered Court ), Laguindingan, Misamis Oriental",8000000
664,7,"Construction of Multi-Purpose Building at Brgy. Upper Malubog (Sitio Sagyawan Covered Court ), Manticao, Misamis Oriental",8000000
664,7,"Construction of Multi-Purpose Building Brgy. Dayawan (Sitio Lunong Covered Court) Villanueva, Misamis Oriental",8000000
664,7,"Construction of Multi-Purpose Building, Brgy. Poblacion, Lugait, Misamis Oriental",20000000
664,4,Region XI,810500000
664,5,Davao de Oro 1st District Engineering Office,113000000
664,7,"Construction (Completion) of Multi-Purpose Building, Barangay Cadunan, Mabini, Davao de Oro",5000000
664,7,"Construction (Completion) of Multi-Purpose Building, Purok 1, Barangay Panamoren, Laak, Davao de Oro",5000000
664,7,"Construction of Multi-Purpose Building (Pantukan Gym ), Pantukan, Davao de Oro",10000000
664,7,"Construction of Multi-Purpose Building, Barangay Bayabas, Mawab, Davao de Oro",10000000
664,7,"Construction of Multi-Purpose Building, Barangay Kingking, Pantukan, Davao de Oro",25000000
664,7,"Construction of Multi-Purpose Building, Barangay Linda, Nabunturan, Davao de Oro",10000000
664,7,"Construction of Multi-Purpose Building, Barangay Poblacion, Nabunuturan, Davao de Oro",8000000
664,7,"Construction of Multi-Purpose Building, Barangay Salvacion, Mawab, Davao de Oro",10000000
664,7,"Construction of Multi-Purpose Building, Barangay Sangab, Maco, Davao de Oro",10000000
664,7,"Construction of Multi-Purpose Building, Purok 4 Fatima, Barangay Napnapan, Pantukan, Davao de Oro",10000000
664,7,"Construction of Multi-Purpose Building, Purok Radioroom, BarangayAraibo, Pantukan, Davao de oro",10000000
664,5,Davao de Oro 2nd District Engineering Office,90500000
664,7,"Construction (Completion) of Multi-Purpose Building, Barangay Bagongon, Compostela, Davao de Oro",7000000
664,7,"Construction (Completion) of Multi-Purpose Building, Barangay Poblacion, Compostela, Davao de Oro",8000000
664,7,"Construction (Completion) of Multi-Purpose Building, Barangay Poblacion, Monkayo, Davao de Oro",50000000
664,7,"Construction of Multi-Purpose Building (BDRRMO Building ), Barangay New Panay, Maragusan, Davao de Oro",11000000
664,7,"Construction of Multi-Purpose Building (Indigenous Peoples ' Tribal Hall ), Barangay Cambagang, Maragusan, Davao de Oro",8000000
665,7,"Construction of Multi-Purpose Building (Stage ), Barangay Langgawisan, Maragusan, Davao de Oro",6500000
665,5,Davao del Norte 2nd District Engineering Office,415000000
665,7,"Construction (Completion) of Carmen Multi-Purpose Building, Barangay Ising, Carmen, Davao del Norte",50000000
665,7,"Construction (Completion) of Multi-Purpose Building (Covered Court) at Purok 1, Barangay Salvacion, Santo Tomas, Davao del Norte",5000000
665,7,"Construction (Completion) of Multi-Purpose Building, Purok 18, Ising, Carmen, Davao del Norte",50000000
665,7,"Construction for Multi-Purpose Building (Indigenous People, Senior Citizen, and PWD Office ), Barangay Balet, Babak District, IGACOS, Davao del Norte",5000000
665,7,"Construction of Multi-Purpose Building (Barangay Disaster Risk Reduction Management - BDRRM ), Barangay Cebulano, Carmen, Davao del Norte",6000000
665,7,"Construction of Multi-Purpose Building (Barangay Hall) at Barangay Cawag, Babak District, IGACOS, Davao del Norte",8000000
665,7,"Construction of Multi-Purpose Building (Barangay Hall) at Barangay La Libertad, Santo Tomas, Davao del Norte",10000000
665,7,"Construction of Multi-Purpose Building (Barangay Hall) at Barangay San Vicente, Santo Tomas, Davao del Norte",10000000
665,7,"Construction of Multi-Purpose Building (Barangay Hall ), Barangay Asuncion, Carmen, Davao del Norte",10000000
665,7,"Construction of Multi-Purpose Building (Barangay Hall ), Barangay Kimamon, Santo Tomas, Davao del Norte",10000000
665,7,"Construction of Multi-Purpose Building (Barangay Hall ), Barangay Linosutan, Kaputian District, IGACOS, Davao del Norte",10000000
665,7,"Construction of Multi-Purpose Building (Barangay Hall ), Barangay San Isidro, Carmen, Davao del Norte",10000000
665,7,"Construction of Multi-Purpose Building (Barangay Hall ), Barangay Tuganay, Carmen, Davao del Norte",10000000
665,7,"Construction of Multi-Purpose Building (Barangay Hall ), Barangay Upper Licanan, Panabo City, Davao del Norte",10000000
665,7,"Construction of Multi-Purpose Building (Completion of Barangay Hall) in Barangay Minda, Carmen, Davao Del Norte",5000000
665,7,"Construction of Multi-Purpose Building (Covered Court with Stage ), Barangay Anonang, Kaputian District, IGACOS, Davao del Norte",8000000
665,7,"Construction of Multi-Purpose Building (Covered Court) at Purok 1, Barangay New Katipunan, Santo Tomas, Davao del Norte",8000000
665,7,"Construction of Multi-Purpose Building (Covered Court ), Purok 2, Barangay Taba, Carmen, Davao del Norte",8000000
665,7,"Construction of Multi-Purpose Building (Covered Court ), Purok 6A, Barangay Magsaysay, Carmen, Davao del Norte",8000000
665,7,"Construction of Multi-Purpose Building (Covered Court ), Purok 7, Barangay Southern Davao, Panabo City, Davao del Norte",8000000
665,7,"Construction of Multi-Purpose Building (Evacuation Center ), Barangay Adecor, Kaputian District, IGACOS, Davao del Norte",8000000
665,7,"Construction of Multi-Purpose Building (Function Hall ), Barangay Catagman, Samal District, IGACOS, Davao del Norte",5000000
665,7,"Construction of Multi-Purpose Building (Function Hall ), Barangay San Antonio, Babak District, IGACOS, Davao del Norte",6000000
666,7,"Construction of Multi-Purpose Building (Indigenous Cultural Community Building ), Barangay Ising, Carmen, Davao del Norte",5000000
666,7,"Construction of Multi-Purpose Building (Senior Citizen and SK Office) at Purok Waling- Waling, Barangay Dadatan, Kaputian District, IGACOS, Davao del Norte",5000000
666,7,"Construction of Multi-Purpose Building (Senior Citizen and SK Office ), Barangay Villarica, Babak District, IGACOS, Davao del Norte",5000000
666,7,"Construction of Multi-Purpose Building (Stage and Bleachers) in Barangay Tibungol, Panabo, Davao Del Norte",5000000
666,7,"Construction of Multi-Purpose Building (Stage and Bleachers ), Barangay Malativas, Panabo City, Davao del Norte",5000000
666,7,"Construction of Multi-Purpose Building (Tribal Hall ), Barangay Tibulao, Carmen, Davao del Norte",5000000
666,7,"Construction of Multi-Purpose Building at Barangay Santa Cruz (Talikud ), Kaputian District, IGACOS, Davao del Norte",20000000
666,7,"Rehabilitation of Multi-Purpose Building (Barangay Gym ), Barangay San Vicente, Panabo City, Davao del Norte",5000000
666,7,"Rehabilitation of Multi-Purpose Building (Barangay Gym ), Datu Abdul Dadia, Panabo City, Davao del Norte",5000000
666,7,"Rehabilitation of Multi-Purpose Building (Barangay Gym ), New Pandan, Panabo City, Davao del Norte",5000000
666,7,"Rehabilitation of Multi-Purpose Building (Barangay Gymnasium ), Manay, Panabo City, Davao del Norte",5000000
666,7,"Rehabilitation of Multi-Purpose Building (Barangay Hall ), Barangay Dujali, B. E. Dujali, Davao del Norte",7000000
666,7,"Rehabilitation of Multi-Purpose Building (Barangay Hall ), Barangay Mabuhay, Carmen, Davao del Norte",5000000
666,7,"Rehabilitation of Multi-Purpose Building (Canopy, Stage, and Flooring of Gym ), Barangay Katualan, Panabo City, Davao del Norte",5000000
666,7,"Rehabilitation of Multi-Purpose Building (Covered Court with Bleachers ), Barangay Talomo, SantoTomas, Davao del Norte",5000000
666,7,"Rehabilitation of Multi-Purpose Building (Covered Court with Stage and Bleachers ), Barangay Magupising, B. E. Dujali, Davao del Norte",8000000
666,7,"Rehabilitation of Multi-Purpose Building (Covered Court with Stage) at Barangay Casig- ang, Santo Tomas, Davao del Norte",7000000
666,7,"Rehabilitation of Multi-Purpose Building (Covered Court) Barangay Licup, Samal District, IGACOS, Davao del Norte",5000000
666,7,"Rehabilitation of Multi-Purpose Building (Covered Court ), Barangay Cogon, Babak District, IGACOS, Davao del Norte",5000000
666,7,"Rehabilitation of Multi-Purpose Building (Covered Court ), Barangay Libertad, Kaputian District, IGACOS, Davao del Norte",5000000
666,7,"Rehabilitation of Multi-Purpose Building (Covered Court ), Barangay Miranda, Babak District, IGACOS, Davao del Norte",5000000
666,7,"Rehabilitation of Multi-Purpose Building (Covered Court ), Purok Pagkakaisa, Barangay Esperanza, SantoTomas, Davao del Norte",5000000
666,7,"Rehabilitation of Multi-Purpose Building (Gym with stage, bleacher and CR ), Tibungol, Panabo City, Davao del Norte",5000000
667,7,"Rehabilitation of Multi-Purpose Building (Tribal Hall ), Sitio Pasig, Barangay Pe ñ aplata, Samal District, IGACOS, Davao del Norte",5000000
667,7,"Rehabilitation of Multi-Purpose Buildings (Barangay Hall and Covered Courts ), Barangay Pantaron, Santo Tomas, Davao del Norte",5000000
667,5,Davao del Norte District Engineering Office,47000000
667,7,"Construction (Completion) of Multi-Purpose Building (Gymnasium) at Barangay New Cortez, New Corella, Davao del Norte",10000000
667,7,"Construction of Multi-Purpose Building (Barangay Hall) Barangay Camansa, Asuncion, Davao del Norte",17000000
667,7,"Construction of Multi-Purpose Building (Gymnasium) Barangay Tiburcia, Kapalong, Davao del Norte",20000000
667,5,Davao del Sur District Engineering Office,145000000
667,7,"Construction (Completion) of Multipurpose Building (Gymnasium ), Barangay Tologan, Hagonoy, Davao del Sur",5000000
667,7,"Construction (Completion) of Multi-Purpose Building (Gymnasium ), Purok Kanaas, Astorga Beach, Barangay Astorga, Santa Cruz, Davao del Sur",5000000
667,7,"Construction of Multi-Purpose Building (Gymnasium ), Barangay Alta Vista, Bansalan, Davao Del Sur",20000000
667,7,"Construction of Multi-Purpose Building (Gymnasium ), Sitio Sabwag, Barangay Kapatagan, Digos City, Davao del Sur",10000000
667,7,"Construction of Multi-Purpose Building (Office Building ), MSWD, Barangay Zone III, Santa Cruz, Davao del Sur",15000000
667,7,"Construction of Multi-Purpose Building, BACOFA, Barangay Poblacion Dos, Bansalan, Davao del Sur",5000000
667,7,"Construction of Multi-Purpose Building, Bansalan Covered Court, Barangay Poblacion 2, Bansalan, Davao del Sur",10000000
667,7,"Construction of Multi-Purpose Building, BCSMPC, Barangay Poblacion Uno, Bansalan, Davao del Sur",5000000
667,7,"Construction of Multi-Purpose Building, DIMAVEMC, Barangay San Miguel, Digos City, Davao del Sur",10000000
667,7,"Construction of Multi-Purpose Building, Executive Building, Barangay Poblacion, Sulop, Davao del Sur",20000000
667,7,"Construction of Multi-Purpose Building, Gilda, Barangay Guihing, Hagonoy, Davao del Sur",5000000
667,7,"Construction of Multi-Purpose Building, HAFAMUPCO, Barangay San Isidro, Hagonoy, Davao del Sur",5000000
667,7,"Construction of Multi-Purpose Building, Lapu-Lapu Extension, Barangay San Miguel, Digos City, Davao del Sur",15000000
667,7,"Construction of Multi-Purpose Building, Senior Citizen ' s Building, Bansalan, Davao del Sur",10000000
667,7,"Rehabilitation of Multi-Purpose Building, Department of Communication and Technology, Barangay Zone 1, Digos City, Davao del Sur",5000000
667,4,Region XII,612000000
667,5,Cotabato 1st District Engineering Office,54000000
667,7,"Construction of 1-Storey Multi-Purpose Building (Evacuation Center ), Barangay Cabpangi, Pigcawayan, Cotabato",6000000
667,7,"Construction of 1-Storey Multi-Purpose Building (Learning Hub ), Barangay San Mateo, Aleosan, Cotabato",5000000
667,7,"Construction of Multi-Purpose Building (Barangay Hall ), Barangay Katalicanan, Aleosan, Cotabato",6000000
668,7,"Construction of Multi-Purpose Building (Covered Court ), Barangay Cawilihan, Aleosan, Cotabato",7000000
668,7,"Construction of Multi-Purpose Building (Covered Court ), Barangay Ladtingan, Pikit Cotabato",6000000
668,7,"Construction of Multi-Purpose Building (Covered Court ), Barangay Sinapangan, Libungan, Cotabato",6000000
668,7,"Construction of Multi-Purpose Building (Covered Court ), Barangay Upper Bulanan, Midsayap, Cotabato",6000000
668,7,"Construction of Multi-Purpose Building (Covered Court ), Barangay Upper Dado, Alamada, Cotabato",6000000
668,7,"Construction of Multi-Purpose Building (Covered Court ), Sitio Lampaki Barangay Renibon, Pigcawayan, Cotabato",6000000
668,5,Cotabato 2nd District Engineering Office,178000000
668,7,"Construction (Completion) of Multi-Purpose Building, USM Gymnasium, Kidapawan City, North Cotabato",5000000
668,7,"Construction of Multi-Purpose Building (Covered Court ), Barangay Kisante, Makilala, North Cotabato",5000000
668,7,"Construction of Multi-Purpose Building, Barangay Alibayon, Magpet, North Cotabato",6000000
668,7,"Construction of Multi-Purpose Building, Barangay Bagumbayan, Magpet, North Cotabato",6000000
668,7,"Construction of Multi-Purpose Building, Barangay Balite, Magpet, North Cotabato",6000000
668,7,"Construction of Multi-Purpose Building, Barangay Basak, Magpet, North Cotabato",6000000
668,7,"Construction of Multi-Purpose Building, Barangay Biangan, Makilala, North Cotabato",6000000
668,7,"Construction of Multi-Purpose Building, Barangay Bongolanon, Magpet, North Cotabato",6000000
668,7,"Construction of Multi-Purpose Building, Barangay Datu Cielo, Magpet, North Cotabato",6000000
668,7,"Construction of Multi-Purpose Building, Barangay Don Panaca, Magpet, North Cotabato",6000000
668,7,"Construction of Multi-Purpose Building, Barangay Gubatan, Magpet, North Cotabato",6000000
668,7,"Construction of Multi-Purpose Building, Barangay Idaoman, President Roxas, North Cotabato",6000000
668,7,"Construction of Multi-Purpose Building, Barangay Ilian, Magpet, North Cotabato",6000000
668,7,"Construction of Multi-Purpose Building, Barangay Ilustre, President Roxas, North Cotabato",6000000
668,7,"Construction of Multi-Purpose Building, Barangay Imamaling, Magpet, North Cotabato",6000000
668,7,"Construction of Multi-Purpose Building, Barangay Junction, Kidapawan City, North Cotabato",6000000
668,7,"Construction of Multi-Purpose Building, Barangay Kamada, Magpet, North Cotabato",6000000
669,7,"Construction of Multi-Purpose Building, Barangay Lanao, Kidapawan City, North Cotabato",6000000
669,7,"Construction of Multi-Purpose Building, Barangay New Cebu, Makilala, North Cotabato",6000000
669,7,"Construction of Multi-Purpose Building, Barangay New Israel, Makilala, North Cotabato",6000000
669,7,"Construction of Multi-Purpose Building, Barangay Noa, Magpet, North Cotabato",6000000
669,7,"Construction of Multi-Purpose Building, Barangay Sallab, Magpet, North Cotabato",6000000
669,7,"Construction of Multi-Purpose Building, Barangay San Miguel, Arakan, North Cotabato",6000000
669,7,"Construction of Multi-Purpose Building, Barangay Sinkatulan, Makilala, North Cotabato",6000000
669,7,"Construction of Multi-Purpose Building, Barangay Sto. Nino, Kidapawan City, North Cotabato",6000000
669,7,"Construction of Multi-Purpose Building, Barangay Sundungan, President Roxas, North Cotabato",6000000
669,7,"Construction of Multi-Purpose Building, Barangay Tagbac, Magpet, North Cotabato",6000000
669,7,"Construction of Multi-Purpose Building, Barangay Tempuran, Magpet, North Cotabato",6000000
669,7,"Construction of Multi-Purpose Building, IP, Barangay Poblacion, President Roxas, North Cotabato",6000000
669,7,"Construction of Multi-Purpose Building, Makilala Network Coop Union, Barangay Malasila, Makilala, North Cotabato",6000000
669,5,Cotabato 3rd District Engineering Office,142000000
669,7,"Construction (Completion) of Multi-Purpose Building (Barangay Hall) with Solar Water System, Barangay Malagap, Banisilan, Cotabato",5000000
669,7,"Construction (Completion) of Multi-Purpose Building (Covered Court ), Barangay Buayan, M ' lang, Cotabato",5000000
669,7,"Construction (Completion) of Multi-Purpose Building (Covered Court ), Barangay Inas, M ' lang, Cotabato",5000000
669,7,"Construction (Completion) of Multi-Purpose Building (Covered Court ), Barangay Kilagasan, Kabacan, Cotabato",5000000
669,7,"Construction (Completion) of Multi-Purpose Building (Covered Court ), Barangay Miguel Macasarte, Banisilan, Cotabato",5000000
669,7,"Construction (Completion) of Multi-Purpose Building (Covered Court ), Barangay New Esperanza, M ' lang, Cotabato",5000000
669,7,"Construction (Completion) of Multi-Purpose Building (Covered Court ), Barangay Tambad, Carmen, Cotabato",5000000
669,7,"Construction (Completion) of Multi-Purpose Building (Covered Court ), Barangay Tumbao-Camalig, Banisilan, Cotabato",5000000
669,7,"Construction (Completion) of Multi-Purpose Building (Covered Court ), Barangay Wadya, Banisilan, Cotabato",5000000
669,7,"Construction (Completion) of Multi-Purpose Building (Covered Court ), Relocation Site, Barangay Poblacion B, M ' Lang, Cotabato",5000000
669,7,"Construction of Multi-Purpose Building (Barangay Hall ), Barangay Katanayanan, Carmen, Cotabato",5000000
670,7,"Construction of Multi-Purpose Building (Barangay Hall ), Barangay Kayaga, Kabacan, Cotabato",5000000
670,7,"Construction of Multi-Purpose Building (Barangay Hall ), Barangay Kimadzil, Carmen, Cotabato",5000000
670,7,"Construction of Multi-Purpose Building (Barangay Hall ), Barangay New Abra, Matalam, Cotabato",5000000
670,7,"Construction of Multi-Purpose Building (Barangay Hall ), Barangay Palanggalan, Carmen, Cotabato",5000000
670,7,"Construction of Multi-Purpose Building (Covered Court ), Barangay Aroman, Carmen, Cotabato",5000000
670,7,"Construction of Multi-Purpose Building (Covered Court ), Barangay Luz Village, M ' lang, Cotabato",5000000
670,7,"Construction of Multi-Purpose Building (Covered Court ), Barangay New Lawaan, M ' lang, Cotabato",5000000
670,7,"Construction of Multi-Purpose Building (Hall of Justice ), Barangay Kayaga, Kabacan, Cotabato",10000000
670,7,"Construction of Multi-Purpose Building, Barangay La Esperanza, Tulunan, Cotabato",15000000
670,7,"Rehabilitation (Completion) of Multi-Purpose Building (Covered Court ), Barangay Damawato, Tulunan, Cotabato",5000000
670,7,"Rehabilitation (Completion) of Multi-Purpose Building (Covered Court ), Barangay Kiaring, Banisilan, Cotabato",5000000
670,7,"Rehabilitation (Completion) of Multi-Purpose Building, Barangay Malapag, Carmen, Cotabato",17000000
670,5,South Cotabato 2nd District Engineering Office,80000000
670,7,"Construction of Multi-Purpose Building, Barangay Poblacion, Tantangan, South Cotabato",25000000
670,7,"Construction of Multi-Purpose Building, Barangay Zone IV, Koronadal City, South Cotabato",5000000
670,7,"Construction of Multi-Purpose Building, Chinatown, Barangay GPS, Koronadal City, South Cotabato",25000000
670,7,"Construction of Multi-Purpose Building, DOH Regional Office, Barangay Paraiso, Koronadal City, South Cotabato",5000000
670,7,"Construction of Multi-Purpose Building, Regional Center XII, Barangay Carpenter Hill, Koronadal City, South Cotabato",15000000
670,7,"Rehabilitation of Multi-Purpose Building (Bahay Pag-asa ), Barangay GPS, Koronadal City, South Cotabato",5000000
670,5,Sultan Kudarat 1st District Engineering Office,10000000
670,7,"Construction of Multi-Purpose Building (Gymnasium ), Sitio Kamanga (Old Kamanga ), Barangay Laguilayan, Isulan, Sultan Kudarat",5000000
670,7,"Construction of Multi-Purpose Building (Maligaya Barangay Hall ), Barangay Maligaya, Lambayong, Sultan Kudarat",5000000
670,5,Sultan Kudarat 2nd District Engineering Office,148000000
670,7,"Construction (Completion) of Multi-Purpose Building (Gymnasium ), Barangay Kanulay, Bagumbayan, Sultan Kudarat",5000000
670,7,"Construction (Completion) of Multi-Purpose Building (Gymnasium ), Barangay Poblacion I, Lebak, Sultan Kudarat",5000000
670,7,"Construction (Completion) of Multi-Purpose Building, Barangay Biwang, Bagumbayan, Sultan Kudarat",5000000
671,7,"Construction (Completion) of Multi-Purpose Building, Barangay Datu Karon, Lebak, Sultan Kudarat",6000000
671,7,"Construction (Completion) of Multi-Purpose Building, Barangay Keytodac, Lebak, Sultan Kudarat",5000000
671,7,"Construction (Completion) of Multi-Purpose Building, Barangay Midtungok, Sen. Ninoy Aquino, Sultan Kudarat",6000000
671,7,"Construction (Completion) of Multi-Purpose Building, Barangay Tran, Lebak, Sultan Kudarat",6000000
671,7,"Construction of Multi-Purpose Building (Gymnasium ), Barangay Purkay, Lebak, Sultan Kudarat",9000000
671,7,"Construction of Multi-Purpose Building, Barangay Baluan, Palimbang, Sultan Kudarat",5000000
671,7,"Construction of Multi-Purpose Building, Barangay Baranayan, Palimbang, Sultan Kudarat",5000000
671,7,"Construction of Multi-Purpose Building, Barangay Barurao I, Lebak, Sultan Kudarat",5000000
671,7,"Construction of Multi-Purpose Building, Barangay Biwang, Bagumbayan, Sultan Kudarat",5000000
671,7,"Construction of Multi-Purpose Building, Barangay Kiadsam, Sen. Ninoy Aquino, Sultan Kudarat",7000000
671,7,"Construction of Multi-Purpose Building, Barangay Kraan, Palimbang, Sultan Kudarat",10000000
671,7,"Construction of Multi-Purpose Building, Barangay Kulaman, Sen. Ninoy Aquino, Sultan Kudarat",13000000
671,7,"Construction of Multi-Purpose Building, Barangay Malegdeg, Sen. Ninoy Aquino, Sultan Kudarat",9000000
671,7,"Construction of Multi-Purpose Building, Barangay Milbuk, Palimbang, Sultan Kudarat",5000000
671,7,"Construction of Multi-Purpose Building, Barangay Sagasa, Esperanza, Sultan Kudarat",5000000
671,7,"Construction of Multi-Purpose Building, Barangay San Rogue, Palimbang, Sultan Kudarat",8000000
671,7,"Construction of Multi-Purpose Building, Barangay Sewod, Sen. Ninoy Aquino, Sultan Kudarat",9000000
671,7,"Construction of Multi-Purpose Building, Barangay Tibpuan, Lebak, Sultan Kudarat",5000000
671,7,"Rehabilitation of Multi-Purpose Building (Gymnasium ), Barangay Bai Saripinang, Bagumbayan, Sultan Kudarat",5000000
671,7,"Rehabilitation of Multi-Purpose Building, Barangay New Panay, Esperanza, Sultan Kudarat",5000000
671,4,Region XIII,865500000
671,5,Agusan del Norte District Engineering Office,45000000
671,7,"Construction (Completion) of Multi-Purpose Building (Covered Court ), Barangay Lingayao, Las Nieves, Agusan del Norte",7000000
671,7,"Construction (Completion) of Multi-Purpose Building (Covered Court ), Sitio Bokbokon, Barangay Lawan-Lawan, Las Nieves, Agusan del Norte",7000000
671,7,"Construction (Completion) of Multi-Purpose Building, Barangay Mat-I, Las Nieves, Agusan del Norte",7000000
672,7,"Construction of Multi-Purpose Building (Covered Court ), Barangay A. Beltran, Jabonga, Lanao del Norte",8000000
672,7,"Construction of Multi-Purpose Building (Covered Court ), Barangay Poblacion, Carmen, Lanao del Norte",8000000
672,7,"Construction of Multi-Purpose Building (Covered Court ), Barangay Santo Ni ñ o, Magallanes, Lanao del Norte",8000000
672,5,Butuan City District Engineering Office,305000000
672,7,"Construction (Completion) of Multi-Purpose Building (Covered Court ), Barangay Anticala, Butuan City, Agusan del Norte",5000000
672,7,"Construction (Completion) of Multi-Purpose Building (Covered Court ), Barangay Mahogany, Butuan City, Agusan del Norte",7000000
672,7,"Construction (Completion) of Multi-Purpose Building (Covered Court ), Barangay Tagabaca, Butuan City, Agusan del Norte",8000000
672,7,"Construction of Multi-Purpose Building (Senior Citizen Building ), Barangay Florida, Butuan, Agusan del Norte",10000000
672,7,"Rehabilitation of Multi-Purpose Building (Coverd Court ), Barangay Los Angeles, Butuan City, Agusan Del Norte",15000000
672,7,"Rehabilitation of Multi-Purpose Building (Covered Court) Barangay Baan Riverside, Butuan City, Agusan del Norte",10000000
672,7,"Rehabilitation of Multi-Purpose Building (Covered Court ), Barangay Amparo, Butuan City, Agusan del Norte",10000000
672,7,"Rehabilitation of Multi-Purpose Building (Covered Court ), Barangay Antongalon, Butuan City, Agusan del Norte",10000000
672,7,"Rehabilitation of Multi-Purpose Building (Covered Court ), Barangay Bading, Butuan City, Agusan del Norte",10000000
672,7,"Rehabilitation of Multi-Purpose Building (Covered Court ), Barangay Bitan-agan, Butuan City, Agusan del Norte",10000000
672,7,"Rehabilitation of Multi-Purpose Building (Covered Court ), Barangay Bonbon, Butuan City, Agusan del Norte",10000000
672,7,"Rehabilitation of Multi-Purpose Building (Covered Court ), Barangay Bugsukan, Butuan City, Agusan del Norte",10000000
672,7,"Rehabilitation of Multi-Purpose Building (Covered Court ), Barangay Cabcabon, Butuan City, Agusan del Norte",10000000
672,7,"Rehabilitation of Multi-Purpose Building (Covered Court ), Barangay Dankias, Butuan City, Agusan del Norte",10000000
672,7,"Rehabilitation of Multi-Purpose Building (Covered Court ), Barangay Dulag, Butuan City, Agusan del Norte",10000000
672,7,"Rehabilitation of Multi-Purpose Building (Covered Court ), Barangay Dumalagan, Butuan City, Agusan del Norte",10000000
672,7,"Rehabilitation of Multi-Purpose Building (Covered Court ), Barangay Holy Redeemer, Butuan City, Agusan del Norte",10000000
672,7,"Rehabilitation of Multi-Purpose Building (Covered Court ), Barangay Kinamlutan, Butuan City, Agusan del Norte",10000000
672,7,"Rehabilitation of Multi-Purpose Building (Covered Court ), Barangay Maguinda, Butuan City, Agusan del Norte",10000000
672,7,"Rehabilitation of Multi-Purpose Building (Covered Court ), Barangay Mahay, Butuan City, Agusan del Norte",10000000
672,7,"Rehabilitation of Multi-Purpose Building (Covered Court ), Barangay Manila De Bugabus, Butuan City, Agusan del Norte",10000000
673,7,"Rehabilitation of Multi-Purpose Building (Covered Court ), Barangay Maon, Butuan City, Agusan del Norte",10000000
673,7,"Rehabilitation of Multi-Purpose Building (Covered Court ), Barangay Masao, Butuan City, Agusan del Norte",10000000
673,7,"Rehabilitation of Multi-Purpose Building (Covered Court ), Barangay Maug, Butuan City, Agusan del Norte",10000000
673,7,"Rehabilitation of Multi-Purpose Building (Covered Court ), Barangay Pianing, Butuan City, Agusan del Norte",10000000
673,7,"Rehabilitation of Multi-Purpose Building (Covered Court ), Barangay Pinamanculan, Butuan City, Agusan del Norte",10000000
673,7,"Rehabilitation of Multi-Purpose Building (Covered Court ), Barangay San Mateo, Butuan City, Agusan del Norte",10000000
673,7,"Rehabilitation of Multi-Purpose Building (Covered Court ), Barangay Santo Ni ñ o, Butuan City, Agusan del Norte",10000000
673,7,"Rehabilitation of Multi-Purpose Building (Covered Court ), Barangay Sumilihon, Butuan City, Agusan del Norte",10000000
673,7,"Rehabilitation of Multi-Purpose Building (Covered Court ), Barangay Taligaman, Butuan City, Agusan del Norte",10000000
673,7,"Rehabilitation of Multi-Purpose Building, Barangay MJ Santos, Butuan City, Agusan del Norte",10000000
673,5,Dinagat Islands District Engineering Office,66000000
673,7,"Construction of Multi-Purpose Building (Barangay Hall ), Barangay Benglen, Basilisa, Dinagat Islands , (10.131941, 125.600250)",10000000
673,7,"Construction of Multi-Purpose Building (Barangay Hall ), Barangay Ferdinand, Basilisa, Dinagat Islands , (10.066432, 125.597113)",8000000
673,7,"Construction of Multi-Purpose Building (Barangay Hall ), Barangay Montag, Basilisa, Dinagat Islands , (10.114432, 125.531008)",8000000
673,7,"Construction of Multi-Purpose Building (Barangay Hall ), Barangay Villa Ecleo, Basilisa, Dinagat Islands , (10.113123, 125.582197)",30000000
673,7,"Construction of Multi-Purpose Building (Covered Court ), Barangay Matingbe, San Jose, Dinagat Islands , (10.003101, 125.575785)",10000000
673,5,Surigao del Norte 1st District Engineering Office,140000000
673,7,"Construction (Completion) of Multi-Purpose Building (Barangay Hall ), barangay 4, Dapa, Siargao Island, Surigao del Norte",5000000
